Metabolite,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,M01,M02,M03,M04,M05,M06,M07,M08,M09,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25
Caffeine,11.7549100474369,10.6476126750481,11.1375047456342,11.1223899772155,10.9683150682109,11.1373295816737,11.1534828687193,11.1483579146775,10.8560157006746,12.0586770157178,11.1389547296469,11.1536917776303,11.3904079652759,11.1504916970579,11.132324889458,11.1406349298935,11.9060149905132,11.139035317585,11.3570460225677,11.1366011140209,11.1354421255436,11.9050461825935,10.902095220328,11.1363807537347,10.5951780657557,10.7266341720849,10.8129108898817,10.7336095235428,10.7311331133632,10.6686457304983,10.2237097196601,10.7264452211514,10.7376116252826,10.9666211721713,10.2431331910511,10.6594340254034,10.7123198401805,10.7211606856913,10.7125388136393,11.196786744023,10.7779050606377,10.4849473059917,10.7187753072361,11.0601613350766,10.7280508033168,10.7205026229452,10.7124817267898,10.7306152757037,10.7171000018056,10.7365810029715,11.9732730622579,12.2308070696073,12.1262964250504,12.2360932646139,11.4208537380511,12.2301685662137,12.1597144222334,11.1521274544556,12.2315138983823,11.4819158317777,15.2661110949079,10.892284249019,11.1241371561793,12.2609744984739,12.3146816424063,14.2037356835913,12.9347025049418,11.2916150592492,12.2333525125928,12.3238606998862,12.2748161683475,12.8887226462137,12.4707959510279,12.2171781145812,11.606425626827,11.373417748515,11.469367267515,11.7274632762032,11.3193741612368,11.7268933699435,12.4051014958872,12.1199624939819,12.7200536438309,11.2199999116451,11.2328335670852,12.7986193516515,12.0411628442017,11.8010437308207,13.0676717709425,11.5424097724409,11.000711667645,11.7388955064539,11.7233481750052,11.7354283059011,11.7352201579905,11.7337963931509,10.8689174254417,11.7333180799878,11.8229820288571,10.5404181839188
Epicatechin,11.7688464236185,10.9969143288916,12.1187641572354,10.8444930653596,11.0192768684371,10.6266619833793,11.8986464816884,10.8679288887552,11.200535205435,11.6693464514618,11.0035066754873,9.84379280789652,11.0007517792958,11.0042400535448,10.4583808136811,10.9948857723113,11.0039248394771,10.9997270970174,10.9914268192279,10.993844878561,10.9914588139476,10.1233986664274,10.9975649374593,11.0050823911632,11.0165463040421,11.4453371233623,10.2088154473983,10.845449205631,11.076578900842,11.3770230654801,10.8429800358664,10.8315163449979,10.848525955829,10.4169978868312,10.8522626641706,11.1953423651471,10.8529421891193,10.8390986329012,10.8573673679095,10.5084723930703,10.5206392817801,10.8533924128492,10.7824596466396,10.833074622234,10.8500697909412,10.6308850477828,10.8539457239572,14.1177965581268,10.8416805487949,11.2419751886405,10.4052140514262,10.4046418466697,10.1105335285628,9.33048125667193,10.3982366558421,9.17523671473809,10.0824201733357,10.4080836261508,10.3846073032034,10.3466845716065,9.53061006773516,10.3965871444483,10.407519651894,11.0336732199728,10.3943399016742,10.4088674632431,11.6391790517217,10.9616404373287,10.3907133214342,10.4100344881004,11.6080375834392,10.9600713803742,10.3983492137369,10.3962473338236,12.0735425581197,10.5322511979985,10.864689891625,11.1140705416649,10.6480846657113,10.9708951618474,10.7749535939799,10.1187491140489,10.8721906905895,11.0838947058595,10.8862300649162,11.385161540513,10.87004572695,10.24071613956,11.6953872036944,10.8836577537175,10.4421672902272,10.8896331294095,10.8740787295113,10.8667025259411,10.8845890567397,10.8671172144704,10.875759778098,10.8696010582401,11.4643612379537,10.8898379630249
Ethyl sorbate,12.0393600779776,12.6495826152394,12.2569090295302,11.9960172230733,12.0576412534928,12.035223855523,12.0578791553352,11.2541979901249,12.0407330925438,12.037084775177,12.0334000128761,12.0388833277478,12.6935496234219,12.0400167288713,12.0486664453127,12.0991980832408,12.0259080049463,12.0541746187816,12.0472612326241,12.0399093405757,12.5623340479518,12.0470693992338,11.2398813992167,11.2690072900258,11.3615392296217,12.0136774158791,11.9937053844122,12.999969531551,12.7401023081858,11.9651810730941,11.9773626971845,11.9320167321765,11.9969909544683,11.9802048709679,12.7119556292963,12.001662803025,11.3100269870634,11.9908790066838,11.9978257189639,11.9888968357376,11.9806155556226,12.0810005281283,11.0159910905296,11.9980440314073,12.00322708277,11.5480269696582,11.9838671916481,11.9837753356354,12.00294407128,11.9929392433361,13.8361163225169,12.2688437586707,13.0100912376001,12.5798846838847,12.7065540525612,12.5499672222847,12.3608178890576,11.8189342875011,12.5312212890807,12.5304541086329,12.5524875187868,16.2959526572376,12.5387453593857,12.5317490613595,12.5492406684045,12.5513916437452,12.5390178961629,12.5058499733493,12.7761230300658,12.028547556086,11.8433453827629,13.351866949777,12.5370010359919,12.5334010049858,11.6455761284516,12.0554720211719,12.0528087736626,14.1940885861526,11.4233279329102,12.0590494062794,12.749006387195,12.3045104292029,12.5491861032568,12.0448383808701,12.0586650423189,10.6574421748051,12.1313530419075,11.2503779339149,12.0536446120489,12.0513278621518,11.5598126311994,12.0503510982247,12.2825961743114,12.0547914163208,11.9656381041163,12.0594173171125,12.0527320672124,12.0632436382259,10.9620324710542,12.0498960031292
Fluconazole,13.9056179315103,14.2718210820303,13.9020782790315,13.8176990503678,12.6212308059214,13.058202927969,13.0461051942583,12.6559095407423,13.3912093800691,13.3514985924106,13.9725687622017,11.7620767165192,13.9229843393057,13.7256278163971,14.0417933064569,13.0313279826352,13.7440217325481,13.3166777333323,13.4050428982169,12.5131738737375,12.6170341442575,13.8029174276633,13.9517114755371,14.090953233547,13.9565107011661,12.8199307119304,13.367935407671,13.9321291281718,13.5744862980002,14.0915958301159,12.5220814718182,14.2393346158728,14.0020384511006,13.0532761273556,13.7590508516324,14.2965645228705,13.8128050201087,14.1467584831337,14.3956371179349,13.791896214266,13.8126912162058,14.6073676927078,13.4103109707649,14.2028339474753,13.1286225921074,13.6092293620416,14.4918255139159,14.2991304005943,12.7690042601416,13.577822202673,14.0511189370865,14.4171647052064,13.528673565399,14.0888151590029,14.7670555214276,13.530676047818,14.8662076581176,15.7181132005458,12.1116907551415,12.5138848371954,15.7589033588592,13.3966619634285,14.2285029153679,15.4870118360653,13.0290021231219,14.9308264916248,13.6002560038344,12.8537085882648,13.5262135988124,12.8912754439235,13.5491305608943,13.5135589291716,13.2271664826267,13.7786820288301,13.9403462455527,14.1471892948661,14.0224424766338,13.4461138986558,14.4230141495364,15.2188481702138,13.1132457357749,13.1816060031847,17.1611597266512,14.299902374392,15.3727749691001,14.8637629957401,14.0852454425844,13.9108348949555,13.0605524826092,13.7317438156519,13.610585362181,13.2949254027733,13.4545321471955,16.1758973565633,13.0121836674218,13.847135389122,14.093989421021,13.3410628776404,13.500595430464,13.7553771328402
Galactitol,11.7517009294198,10.3434690789037,12.484538582084,11.2312653640705,12.2831012306987,10.8164131397134,12.3982936093551,11.343683860115,11.679550675916,13.4630657274444,11.660566129766,10.83467942773,12.3683771544428,11.0244780762009,11.8237287387469,11.6865875572375,11.6664473613145,11.702578360758,11.6873635897703,10.6437953103662,11.0251268451841,11.5943760351796,11.4342882635107,11.8121048054586,12.311314365173,12.6738266138401,12.6560854626462,12.2469095130542,12.8936344485599,12.9158810813941,11.6010939100481,11.3019544139491,10.8893869338141,12.4641511899967,12.8294633136095,11.355009657661,10.7262488805743,11.1516873205013,10.5027583013066,10.1990031287811,11.3693966575843,10.4250245441296,10.5429105446496,10.3176282941184,11.3365717903553,10.4444316618812,12.2034102149558,14.5059977918188,11.8983020776224,11.0540622952661,12.0665638091784,12.3341419552479,11.4073090626583,13.0452622264821,12.8732818413406,10.6719283663979,12.7620439074096,10.7235870297772,11.0202677473206,12.0755866737274,12.3820849317558,12.5437327076633,12.1813569512637,12.2285434966213,12.1766698235943,12.1807448240743,12.7663194353152,12.3391290120718,10.829049822529,12.1329505820237,12.663801052239,12.0986057666116,10.9260458397257,11.2796960788018,12.4965286933355,12.7606703956528,12.2738665068652,12.3326196299134,12.4907464434951,12.3307893625441,12.9870150293962,12.945663907037,10.7873511184776,13.8096179680896,9.98023844742751,11.0630191239565,12.8300425314561,13.5285064539072,13.083273298595,10.9998388043417,10.8780062260524,12.4083830234264,11.7839339197304,11.1470279135947,12.5155935605158,11.3262914992148,12.7417543886356,12.7182290565992,13.3831079223208,12.0243625670279
Glucosides,12.9424038382113,12.3611946654357,11.6585381429879,12.3497183492305,12.3151641856064,12.3504448451192,12.8669425491216,10.8812020151669,12.3563675351517,15.1199916466657,12.3459170867103,12.3218235140219,12.2527453868772,12.3682129135932,11.3281302879311,12.3703636407188,13.2886763317224,11.3540856135377,12.9593224823597,11.6478445996986,12.6907030592971,12.0609669252108,14.1517761043667,13.8301484961818,12.35823572154,12.5483949616511,14.0890763804918,11.8244945073474,13.1746097337292,13.6749464982665,13.8145752293827,11.0930661887142,12.5486043080192,14.0514448850341,14.9270660556762,12.5491271566465,12.5581482757741,11.886456129259,12.5559342291469,12.557991222269,12.3733081159644,10.9566249204655,11.0955429742121,12.5510132003481,12.8684491485515,12.5359117041771,12.8575410133252,12.5418797655809,11.7587140232111,11.3016790604221,10.6569539903953,11.3822529409241,11.1506012107037,14.4935749799978,13.8560886308946,10.0519541118661,13.1892320441597,11.9923104891864,11.9760974524467,11.8189813285985,13.281020945854,13.9772938056159,11.9790409699882,12.6152439562078,11.9836098006681,11.9988342200246,13.8792206436424,11.9862154385356,10.8865903796287,11.9978961000299,13.8787364372203,11.9904936055798,11.9838591942884,11.5165260289292,11.9826822069364,11.521959734002,11.3051942647196,12.7457080154113,11.918360598532,12.2286439382847,14.4402725372141,14.6263697627125,12.2387284506993,11.8517474952802,11.3437416467582,10.1255426950404,14.2492963726551,14.1471388643131,13.3119961058258,12.2341639865432,10.2931976096172,12.2273315886572,11.796902154783,12.2280763991798,12.8337835563809,10.3510244173399,12.6156229613848,12.2295809398966,14.7049138127191,12.2388209696469
L-(-)-Sorbose,13.0938420811323,11.2510485794289,13.7857196331977,12.6837042560922,13.5606793749925,11.9799932191596,13.6460542513279,12.5613733034488,13.0031571702366,14.6538596069734,11.7829318110787,12.0293169089054,13.6515146195026,11.9992197157897,13.1245480823416,11.4146433880603,12.8969347284184,12.9767118456764,10.6540940819956,11.4830297759634,12.065369549618,12.7792007610013,12.6919994226368,13.3417983482108,13.7727618637691,13.671082527966,13.8065957999739,13.309166979684,14.0391040198648,14.0091175781592,12.8905184330993,12.5776680703896,11.9796493251404,14.0933625255127,14.5431073041317,11.4404903232412,12.4113513969352,13.0628176104679,12.2290989930368,12.1798884583955,13.1321073392107,12.1623041677048,12.8063973518273,11.7020824911581,12.7677841234524,12.2347660615792,13.4984971315282,10.9456734187823,13.1810995169169,12.1811302372693,13.3178853114956,13.7219255626165,12.9766205574628,14.700554264902,14.4575661492113,12.363976765398,14.6006776018916,11.4481313751428,11.2756031933975,13.3305415157572,14.1618422959895,14.3872578800323,10.2520686695013,13.9625156946647,10.4256971480602,11.1121869570061,14.1523312046205,13.852398626098,12.2675047581505,11.1265849197007,14.1367401385102,13.4943848284379,12.351609380566,12.8682116068677,10.902737247296,14.295395520611,13.7624539318449,13.9332954353294,13.9736111849421,13.8577258434913,14.537730724791,14.3745074026085,11.8680063533657,14.0511476650169,13.9550620847907,12.5632498139938,14.5553803410068,15.1205903649284,14.6726656158824,13.9629468547432,12.5143564953583,10.4704984270801,13.3533989593693,13.9550835521936,14.0733805708973,12.974631328057,14.2817214446715,11.9231459180294,14.9217673103405,11.6916455277171
L-Pyroglutamic acid,11.7991634610118,12.9582914615728,11.8675701014749,12.5704806308855,11.551687371226,13.4977032309602,13.9782761285861,11.4010428218472,12.9323145695006,14.9975991473646,15.1632513276877,11.6260260960822,15.6146768816533,12.6717107553949,12.9750859043426,13.5038431567938,15.1400746648868,12.9134499993931,14.5435042998392,13.502370594907,15.1379552206106,14.8564501112315,15.2572727094285,14.484531609471,15.3535412392026,13.5296109090359,12.6541927219088,10.6620196746407,11.2958325372766,13.9892431881145,10.8154070840734,11.9662907519498,11.8924511430262,12.694279555548,14.8166975165183,11.8891512908854,11.9119786502971,10.2886612246049,12.3174551808377,12.2831728912028,11.8575396553313,12.920638606354,11.8917732504752,11.5899509609401,11.4166318419278,12.0305274949531,13.4247936945292,11.899950975309,12.7392207656481,11.9475061508052,15.2709156476038,14.9165046888453,15.1225281604633,16.3345908405736,14.7108706412382,14.336237590107,15.3252204914982,13.7420744105097,14.3502889433647,14.2009466945824,17.2571491565176,14.8764463122517,14.2186482720205,14.4133843584837,14.3629193616318,14.2157398028102,15.9318338263165,14.5595229510704,15.4622339393414,14.3618242407868,15.2364700006048,14.3475046202808,12.5867196042547,13.5637778790714,14.3377648578771,13.512862915112,13.1590304537672,14.8554922514446,13.1382429072585,12.3758434266554,13.8845169418723,14.1116640037495,11.5598484903539,13.2245707975515,13.1583030179232,12.7045480170701,15.9475724838828,15.8317720802561,14.0625309768837,13.1537728402484,13.1384231536006,13.094555724411,15.8133098533873,13.1123824657667,13.1073481732387,13.4122467985761,12.9341118633606,13.1409526330989,13.1444367122357,13.1587923195745
Levocarnitine,12.0166333781617,11.8999425790095,11.3112746922037,11.7451337431288,10.948984298557,11.1016060554142,11.5168600793956,12.0243533724822,13.1455704486388,11.5533472588248,10.8558560855301,10.6203389538358,10.9342016907796,11.6330296887709,11.063831983185,11.4740873873438,12.28263894229,12.0500637607007,10.7436969150276,11.9548809452205,11.0425756958713,11.1499895436562,11.4742973153985,11.0389748213329,11.4813678585476,11.705023034926,13.3184978391693,12.0570528430338,11.6218347054368,12.5428314363529,10.9978199384102,12.0689539070204,11.9935764148681,12.5148389804005,13.0358337889983,11.8786693061619,12.1986784632109,12.6671289059943,11.5514430850894,13.3484791724293,11.8851079834115,11.7782533789676,12.866097416284,12.7413906093933,11.1579651859294,10.9005625732424,11.9582279833314,10.6516108487426,10.9226993045984,11.1814372492122,10.8252963274568,10.7509561557356,10.8314710215673,10.8242164730937,10.8233569317463,10.8136942309542,10.8219096845703,10.2410833672713,11.868116683599,12.7589582665235,10.838592151852,10.438836479809,11.6620497396881,10.8357774965253,10.8223242890718,10.8344599279161,10.4664105180474,10.7139610975133,10.8251989300529,12.7883528459955,10.8140190864411,10.8125199666739,10.8266097528631,10.8325899324459,14.2635730888324,11.4128066680386,12.4377862150088,10.1890429858007,10.4401137719622,10.2443449491316,11.6111855381567,11.2958288698664,11.277123270574,12.7376419855196,12.5427319449434,10.5172894556435,11.5695686196768,11.1387321512547,9.68269418681234,12.2506520288104,11.292901009887,9.88301364616159,9.92147857953504,9.53224211700177,11.4631118112992,11.2867873132037,11.0639792929043,12.8720934857246,11.2945872529374,11.7970277764933
Maltol,12.9707988070001,12.9737972588969,11.9208753640349,12.9758789462192,9.30975975930316,12.8095829236065,12.6881748386887,13.349225415236,13.0843818067675,12.7634207583172,12.5605939374304,12.9571546588767,12.8369281539494,13.2887269817412,13.5341287647768,13.3067310654104,13.4072209887742,12.925642721208,12.5290387772844,13.0284073639476,13.2164415068516,13.1800916446815,13.0927487302937,12.8416454426024,12.8793274047061,13.3232078175487,12.7390886912207,13.1595083800214,13.4097931824635,13.0650421422426,12.9863216339106,13.1903932007557,12.6090813836524,13.6725528042378,13.1883883969987,13.9251090623552,12.7171761672955,13.4470708015135,13.1975162961797,13.2601650716166,13.1887584327627,12.8885496712836,12.2191753278607,15.1171651246171,13.1871712280545,13.4188094013857,12.0411461091087,13.1984912603637,14.2173621346751,13.6635285473447,13.8694065477156,13.7548847365779,13.9579164916468,13.8807327645935,13.7538002195004,13.4456144112496,14.0443170873258,13.524607862752,13.7094832325302,13.7171821403894,13.6992592891955,13.4403980650419,13.9399122628616,13.2619298063915,13.8175326965384,13.4787641866117,13.0323730976778,13.4248693132064,13.765003961261,13.3390009494198,13.2729890167985,13.4911200185261,13.8385412198307,13.7067256470929,13.727027591585,14.2139414986314,14.091344980332,14.2238530914246,14.3352761551948,14.3634098717331,13.7784646446515,13.6664928761267,13.7982879855076,13.6889534155388,13.8216137472418,14.2905008326746,13.7777184435745,13.9472832626563,13.4681747012198,13.7283160834575,14.0925113895223,13.7785883217424,13.8195285856844,13.2174805729639,13.2320803169507,13.8059799359777,14.2757151068473,13.7016323085223,13.7128227956782,13.8228071475072
"Methyl (R)-2-(2-(2-hydroxypropan-2-yl)-2,3-dihydrobenzofuran-5-yl) acetate",12.1704333338268,11.5013268576933,11.5720349551857,11.2773820103871,12.0773088546445,10.8289355167285,12.0254097273172,11.1557664578634,11.2307242751437,11.8907053713608,11.7340935218329,12.1560002387488,12.7728710167309,12.1595449720846,12.332826687916,12.6493778243241,12.2103918691234,13.1005824585601,12.1595740491782,12.1557070911282,12.6337518621185,13.6011934138393,13.0195975417054,12.6689638715189,13.669606013114,12.4417771885862,11.7791247700619,11.1735234417489,11.9075804987135,11.1148056411364,11.6088728372779,11.7604215103064,11.5721190732597,11.7664064436862,11.7526589473631,11.7547521383741,12.6592313055797,11.9765132351197,11.758377638553,11.7648535685434,11.5041914396745,12.6627003327278,11.7540786394598,11.7580644870508,10.9841276452635,11.7598340511901,11.7755329768168,11.7637375931504,12.7187079668822,11.7516991392154,13.262467180641,12.6315513519423,11.3056468127926,12.6863682352622,11.3787131654423,13.051697396434,12.5628800704249,12.3199632611245,12.3151032777846,12.1220915782609,12.4307497212018,13.5324105062999,12.1171406346321,11.0920839996973,12.7897159149177,11.63361361372,12.3845824077895,12.1282066835288,11.9792143810331,11.9192695029037,12.9603279225869,12.6020479270388,12.2250275043563,11.8863929864216,12.3212540777159,12.710714760472,11.8615802260607,13.0021637792122,11.8362971744877,12.0556663480737,13.089324974099,13.399186348391,13.8200009894591,11.8690567187355,12.0965376910961,11.883101604495,13.0573392407425,12.9386064225462,11.8192338648133,13.1301292379918,12.1096951556771,10.8275123478917,12.8404598316986,12.0994716700559,12.1073352337547,12.1075644139451,12.0729066389173,11.4376603344934,12.0992281771572,12.1093543279862
Mycophenolic Acid,13.059378992811,13.2548816841508,13.0745651137533,12.9800997372798,12.9908954727656,13.1503597803085,11.9356270576517,12.77658684379,13.0715661607978,12.141796599975,11.1637623772898,13.0718817948285,14.5258663581371,13.9112426104247,13.0628496505958,12.9473985260467,13.0722810009718,13.1500778376895,13.0833383538477,13.0792448054828,13.2654242764209,13.0760603263663,13.0834119151663,13.0842733670802,14.6136015560525,14.2366137068836,14.1475607871731,15.4731429710464,14.4914344618009,13.178761762409,13.4667453822571,12.0179026569764,12.8541787333015,13.1760040234145,13.1880982299101,13.430307613646,13.3766749646947,12.9440102474204,13.1776268762409,13.162894391792,10.9465768916522,13.1775642727219,13.1738388822353,13.1729749780027,12.4650025480299,13.1776102806855,12.8289742197815,13.8171443510422,10.3096112378165,11.5939348276475,13.1695440796676,13.0446994079811,13.4426466764148,12.9519681305811,13.1351891596242,13.0322052513147,13.5563693669718,12.9055115748148,13.1260196329692,13.1179450649117,13.6211912918697,12.3381948436274,12.7851225060985,11.531911081431,12.6849339385174,12.4024729801247,13.3446624016186,12.6602902341601,13.7658607714056,12.7040001920716,14.8186720660249,14.3316294129402,14.9746485297056,14.1112926248952,13.4620973230489,13.7037528112877,14.354379891587,12.2991914888432,13.2819499651239,12.8439871029179,11.8857221792018,12.8465779455112,11.7535976410151,13.108029322421,11.3230394897674,12.6686708801456,13.3511077466372,12.5989298626496,12.8670853963514,12.859933432654,13.2240914203674,12.8455481645096,12.8463524920094,10.9218635939016,12.4438857115529,12.9576755602983,12.845220773837,12.8772489268478,12.8545004865124,12.8561606518814
Niacinamide,12.0396219700033,11.9703835877139,12.5327768040206,11.6587778873618,11.9711921667816,11.9681653331731,11.9693137857325,11.9652532704848,12.7410683390008,11.7087139271616,11.9659618402805,11.9792359594254,12.6576518719188,12.1324912536899,11.8986309767078,12.4797702353442,11.2562486764599,10.3714143092626,11.9726953719771,11.9578407376059,10.6105091926087,11.8448905058045,11.9730498778098,11.9704884259321,12.0287048591232,12.64893367937,11.3323189699622,11.5329909848336,11.5238511291145,11.5407124606935,11.528155112737,11.6642744801341,11.532339211458,11.5306262284241,11.5253398026431,11.5243020407595,11.5348548902937,11.2569757352838,11.5266749936791,13.489747438565,11.5315675469143,11.5003565520859,11.5333367004476,11.6679794351327,11.5353740982063,11.5538792405366,11.514516323326,11.5238470110985,11.0254225678871,10.8131959619122,11.457212048222,11.8507875481593,11.4393264201562,11.9835949633522,11.956887262494,11.9703885412514,12.3570591988676,12.5566709603301,11.9691464074055,11.9569778004307,13.3115596824992,11.0635352761199,11.9691732345955,13.2095383698785,11.5448072414425,13.6737574594138,13.7067183495029,11.9605091558849,11.9675738956442,11.7887985460174,11.9623199048131,11.9629828242715,11.9606282921937,11.9828644341653,11.9701288681885,12.6395061780928,14.0089259711056,12.9398962970961,12.6134032232447,12.6416518153042,14.1821133885025,13.0873590466806,13.6919433325527,12.6381117567664,12.6326298442388,12.6341190931575,15.1184653715961,11.4820089088925,11.2695018222731,12.6383263801806,11.3791291611387,12.1319155496178,12.646251854178,10.9238670906166,12.6660289026176,12.6420575605229,11.3480704944307,12.0023734664879,12.9112365165292,12.6312059955033
Nonadecanoic acid,10.9395903944234,11.7206932749135,10.9440178962693,10.9326488108796,10.5287572773398,10.4264270613456,11.1378638796908,10.4502747937003,10.9274715545913,11.1774369573677,10.9476449337474,10.9394034835034,10.5313970464125,12.5197529560586,10.9442060086823,10.9514942927306,10.981818229793,10.9396656323915,10.9570291516906,10.9609914791412,10.9391335223959,10.7887273028168,11.2475087816325,10.933235804624,11.2444161821166,10.5931243340077,10.7651139564099,10.9310168393023,11.119404405065,12.4570961439344,11.5313937024142,12.2386864341558,11.3701595459263,11.7428918291685,11.0868090700754,11.4787585373717,11.4402194240069,11.3158157891292,11.6146954088118,11.5716696103177,12.8677200623557,12.8250232211536,10.9370892597092,11.6176999546359,11.6908110397602,11.6617782059741,11.8787748639295,11.5240618921395,11.5335937164776,11.1940884080413,12.0505570140032,12.4154216622777,11.8262589790221,11.791674352142,11.7289116716393,12.1792142236872,12.5889938754386,10.996869872466,10.8614161627879,11.1647585162422,11.3651631323941,11.7968648981707,12.255388109079,10.7681715704361,10.898870332382,10.7946856267254,11.1204847495595,10.9641813364703,10.903493504453,10.4846191940953,10.9686413845489,10.6713537164834,10.8468196099929,11.0671542429942,10.7548850801369,11.4183844585867,11.3103381572657,11.1788192540579,11.5197207723467,11.2031347571382,10.8231345715827,10.8833661214153,11.8893845216463,11.0180522984708,11.2737868090028,11.3860239265396,11.2656339420326,11.1107176951157,11.2309173269817,11.0037245428204,11.5329298230508,11.162410104442,11.2680208459024,11.1741640773607,10.9345916404875,11.7235911686668,11.7974538665679,11.2634762592066,11.9708248355895,11.5367456166707
Palmitic Acid,12.4497615171283,11.9323271954758,12.2621396219702,12.4511261271203,13.5248695407637,11.9744199765979,11.9033994994928,13.1158949745595,11.7483827829865,12.0147586005265,12.9410557218443,11.4100957617998,12.4598473576834,13.9432315226884,13.3079228612578,13.7660713145393,13.2501736173147,12.8753244545169,12.4441041017198,12.2066632503555,12.0336052407493,14.8133148037404,11.7222707124723,12.481796164664,13.4214503214434,12.7486828620311,12.6518144921324,13.6874262206233,13.5114083322851,15.0569827361976,13.4942121270028,16.0735723774234,16.9009661301445,13.8964969514558,14.3799927909973,15.6794126552347,14.9371521980209,13.4721493729302,16.2724473817168,15.7506773585495,14.4018043399666,16.3650072938861,15.2969334280168,15.5561258494044,15.9494330818526,15.7978259393952,15.2578452339404,15.2372419373268,15.16012326227,15.5418490444818,10.8304246066863,10.8414476262285,10.2214044625767,10.3758538081267,10.9834639712582,10.7251049411107,11.1773745664407,16.0324240461013,9.97187657976638,10.894584955375,15.2736379400411,10.7851593219803,10.9590484866977,16.1870770612807,10.7271940610635,16.1954323246598,10.9762681178984,11.2918530351662,11.2434864877219,11.09115149459,11.4243817734589,11.4968931893813,11.027276081921,12.199743708018,11.6518344131703,12.7984589899371,12.1377869354068,12.0450700125492,12.2850224591796,12.8966360969064,12.7710881067561,12.305387276726,16.3297531856363,12.9029723282253,12.2914914189338,15.5028021351756,12.6238073787948,12.5390197559462,12.6364729599043,11.7215437561654,11.4898329901432,11.8834705735466,12.5127567673378,14.4510310367959,12.0472830917075,11.8491905527241,14.4083600845501,11.4540475758765,12.2335088698707,11.3277059916072
Phenylalanine,11.0233141824034,13.1057286789114,10.054937230772,11.1030654313107,10.6135363850958,10.4323747030145,11.1038299336359,11.1292823864098,11.4242412224895,11.0668085478345,12.4820929410652,11.094961565828,12.6613293787823,11.0845348834929,11.3964559356438,11.1040975691322,11.3975828509893,11.4092617842219,11.082989278948,10.6132786655364,11.0882274565855,10.906400357436,10.2150570745639,10.933683659782,11.0921697711616,10.4734829679274,12.2280512395437,12.4229905812108,11.1866372486137,11.522645837144,11.6995279776015,10.9337624021689,12.4724301625288,10.8280168672782,12.9650005421566,13.1526626718033,11.7189688619781,11.8301374558451,11.7325264364894,11.6617617845392,11.1926334722313,12.6088948862936,11.6812495416614,12.0867668140229,10.7397268451799,11.215092474909,12.2624801018805,11.6958389125819,11.7152971093259,11.7203239250091,13.5077536736671,13.5455354432925,12.5890624740273,11.6385022117259,12.6025720247454,12.6083060827207,12.1627806943468,12.0934171074794,12.5947227803959,12.5905466085105,11.920840065349,13.4743590920394,15.3480708276664,13.0274138373715,12.6044273180967,12.6019724044126,12.5934175149986,12.6062562092618,12.6089289005179,12.6105806438431,11.6290314055208,12.602374650608,12.5981901564856,12.4346154692672,13.6920362970239,13.2073958369342,12.7057827951649,11.6471285179549,12.2475835489537,12.9300584192036,12.4481529106209,11.2309620730602,12.5215264501436,13.7961843558925,12.4470450092699,10.6168195800714,13.9564444631042,14.4166103925405,13.1061253300293,12.3762955160322,11.6452983031197,11.2469849204729,12.2511989630288,12.4464485976867,12.4571953774549,11.7432687581354,13.9696906928572,11.9812790112688,12.9413399398615,12.4504375931688
Phosphoric Acid,10.344000225013,11.0291217486406,11.3721264843194,11.1534726268305,10.3057896268756,11.0464720676183,10.8680976244038,11.0333151980423,10.924444706043,11.0517268284999,11.3111599755985,11.0293122813245,11.3348284238673,11.0271771734343,11.0384389754099,11.0391050383287,11.027737196903,11.0450961557399,11.0333735340078,11.0417059960333,11.0355777114107,11.0385201222345,11.04749208645,11.04416067829,11.0505496431875,10.4252006589161,10.7676035918168,11.1658540868098,10.5261443756551,11.02775525401,10.727618384187,10.6357704209321,11.1007893602152,11.097172806868,10.8849538791073,11.072744671534,11.1761584147142,10.611522343513,10.5057004323553,11.132846236857,10.6091885820545,10.3882860526975,10.2825232535769,10.5253308874231,10.6783724957273,10.1756121671072,10.6072942052303,11.3334686059151,10.6836498931339,10.69575801572,11.299012335022,11.0795116667717,10.911833509302,10.84979312669,11.0680409705067,10.4271579980824,11.1014477724716,10.8778705431096,10.1950165838518,10.259083545887,10.650767350854,10.4768816296942,10.9744531598709,10.9193110537825,10.7319313336025,11.457551709806,10.8647302035604,10.8684087057971,10.5709982400199,10.6701332295928,10.7734024374511,11.1989705127952,10.7662802392587,11.0843276996526,10.7635988170371,10.6395529166508,11.0090508686029,11.5543274925275,11.4344494818678,11.119362429284,11.1658610562891,10.8015020161396,11.3846147344581,10.9270914662347,10.5797083180116,11.0710120795973,11.343915707679,10.7184908001324,10.9745222207358,10.7873641957997,10.4443390944517,10.7942843728394,10.9492786713951,10.5750671937282,10.8238398482818,11.1865241543659,11.2730616308096,11.346258579626,10.9449504293217,10.3552556154872
